train losses     79:	0.5506	0.2829	0.2136	0.1981	0.3169	0.3068	0.2999	0.3007	0.3231	0.3209	0.5312	 0.528	0.4441	0.4493	
train losses     80:	0.5558	0.2827	0.2112	0.1982	0.3164	0.3062	0.2963	0.3012	0.3218	0.3189	0.4765	0.4815	0.4305	0.4367	

val losses       80:	0.6101	0.2883	0.2205	0.2085	0.3221	0.2958	  0.34	0.3594	0.3555	0.3553	 1.364	 1.377	 1.437	 1.423	 | 0.6397 mean
                     	 1.468	0.7598	0.5702	0.5437	0.8143	0.7577	0.9048	0.9273	0.9004	 0.868	 3.478	 3.578	  3.87	 3.738	 | 2.365 quantile
                      	 4.814	 3.716	 2.195	 3.657	  2.91	 2.919	 1.942	 2.188	 2.759	 2.787	  6.87	 7.064	 7.858	 8.052	 | 8.052 max

train losses     81:	0.5417	0.2821	0.2126	0.1976	0.3165	0.3061	0.2971	0.2997	0.3204	0.3177	0.4875	0.4986	  0.51	0.5137	
train losses     82:	0.5289	 0.283	0.2152	0.2015	0.3159	0.3057	0.2994	0.3043	0.3193	0.3165	0.4983	0.5046	0.4347	 0.437	
train losses     83:	0.5444	0.2813	0.2123	0.1983	0.3157	0.3057	0.2987	0.3013	0.3188	 0.316	0.5049	0.5032	0.4179	0.4225	
train losses     84:	0.5305	0.2796	0.2139	0.1984	0.3155	0.3052	0.2961	0.2985	0.3174	0.3143	0.4371	0.4418	0.4468	 0.451	
train losses     85:	0.5434	0.2816	0.2151	0.2005	0.3152	0.3051	 0.296	0.3018	 0.318	0.3146	 0.428	0.4306	0.4685	0.4701	
train losses     86:	0.5368	0.2788	0.2135	0.1972	0.3152	 0.305	0.2975	0.2987	0.3161	0.3132	0.4188	0.4195	0.4195	0.4216	
train losses     87:	 0.541	0.2797	 0.213	0.1988	0.3152	0.3049	0.2916	0.2951	0.3152	0.3124	0.4022	0.4047	0.3801	0.3873	
train losses     88:	0.5435	0.2779	0.2098	0.1963	0.3144	0.3039	0.2918	0.2959	0.3143	0.3107	0.3975	0.4063	0.3914	0.3991	
train losses     89:	0.5348	0.2777	0.2103	0.1953	0.3143	0.3039	0.2956	0.2985	 0.314	0.3104	 0.545	0.5614	0.4201	0.4227	
train losses     90:	0.5442	0.2784	0.2118	0.1974	 0.314	0.3039	0.2928	0.2968	0.3123	0.3099	 0.505	0.5196	0.4259	0.4282	

val losses       90:	0.6081	0.2861	0.2184	0.2064	0.3219	 0.296	0.3421	0.3604	0.3598	0.3603	 1.389	 1.399	 1.414	 1.396	 | 0.6398 mean
                     	 1.471	0.7506	0.5675	0.5388	 0.812	0.7559	0.9037	0.9336	0.9002	0.8756	 3.581	 3.541	 3.718	 3.615	 | 2.403 quantile
                      	 4.749	 4.011	  2.25	 3.828	 2.979	 2.969	 2.034	 2.196	 2.868	 2.868	 7.064	 7.324	 7.661	  7.58	 | 7.661 max

train losses     91:	0.5409	 0.278	0.2122	0.1984	0.3144	0.3042	0.2939	0.2957	0.3122	0.3089	0.4458	0.4513	0.3754	0.3808	
train losses     92:	0.5289	0.2769	0.2133	0.1994	0.3139	0.3037	0.2969	   0.3	0.3109	0.3074	0.4711	0.4745	0.4356	0.4387	
train losses     93:	0.5355	0.2779	0.2137	0.2009	0.3135	0.3035	0.2917	0.2986	0.3113	0.3076	0.4777	0.4765	0.4701	 0.476	
train losses     94:	0.5363	 0.277	0.2111	0.1974	0.3131	0.3027	0.2928	0.2963	 0.312	0.3081	0.4567	0.4523	0.4299	0.4321	
train losses     95:	0.5277	0.2747	0.2083	0.1944	0.3129	0.3026	0.2879	0.2917	0.3071	 0.303	0.4272	0.4253	0.3723	0.3738	
train losses     96:	0.5318	0.2746	0.2089	0.1957	0.3127	0.3024	0.2917	0.2952	0.3078	0.3034	0.4097	0.4127	0.4389	0.4399	
train losses     97:	0.5319	0.2749	0.2086	0.1949	0.3129	0.3026	0.2872	0.2924	0.3081	0.3041	0.4077	 0.421	0.5456	0.5432	
train losses     98:	 0.529	0.2735	0.2069	0.1913	0.3119	0.3018	0.2872	0.2914	0.3052	0.3011	0.4003	0.4106	0.4355	0.4366	
train losses     99:	0.5241	0.2743	0.2097	0.1966	 0.312	0.3022	0.2914	0.2947	0.3051	0.3017	0.5773	0.5759	0.3868	0.3908	
train losses    100:	0.5256	0.2755	 0.211	0.1967	 0.312	0.3015	0.2928	0.2949	0.3055	0.3011	0.7188	0.7305	0.3911	0.3948	

val losses      100:	0.5969	0.2843	0.2208	 0.211	0.3216	0.2956	0.3514	 0.366	0.3636	0.3666	 1.421	 1.428	 1.434	 1.414	 | 0.6483 mean
                     	 1.449	0.7419	0.5737	0.5409	0.8114	0.7562	0.9155	0.9301	0.9192	0.8939	 3.573	  3.58	 3.782	 3.704	 | 2.436 quantile
                      	 4.821	 4.288	 2.216	  3.97	 2.937	 2.996	 2.175	 2.053	 2.845	 2.924	 6.965	 7.076	 7.666	 7.569	 | 7.666 max

train losses    101:	0.5323	0.2734	0.2085	0.1944	0.3116	0.3011	0.2905	0.2932	0.3048	0.3009	0.5499	0.5606	0.3728	0.3805	
train losses    102:	0.5301	0.2728	0.2077	0.1937	0.3113	 0.301	0.2859	0.2889	0.3031	0.2991	0.4463	0.4505	0.3891	0.3975	
train losses    103:	0.5159	0.2717	0.2062	 0.193	0.3112	 0.301	0.2874	0.2885	0.3025	0.2984	 0.399	0.3971	0.3935	0.3963	
train losses    104:	0.5207	0.2715	0.2069	0.1921	0.3107	0.3003	0.2873	0.2917	   0.3	0.2957	0.3888	0.3947	0.4273	0.4319	
train losses    105:	0.5347	0.2719	0.2068	0.1926	0.3103	   0.3	0.2842	0.2883	0.2995	0.2952	0.3709	0.3777	0.3892	0.3925	
train losses    106:	0.5332	0.2711	0.2071	0.1928	0.3107	0.3001	0.2859	0.2857	0.2995	0.2955	0.4063	0.4111	 0.383	0.3866	
train losses    107:	0.5282	0.2703	0.2071	0.1926	  0.31	0.2994	0.2866	0.2868	0.2981	0.2938	0.4001	 0.397	0.3477	0.3519	
train losses    108:	0.5215	0.2694	0.2064	0.1921	0.3095	0.2993	0.2843	0.2892	 0.297	0.2928	0.3791	0.3851	 0.424	0.4264	
train losses    109:	0.5191	0.2701	0.2054	 0.192	0.3096	0.2992	0.2826	0.2857	0.2965	0.2921	0.3632	0.3667	0.4402	0.4419	
train losses    110:	0.5212	0.2701	 0.207	0.1933	0.3095	0.2992	0.2841	0.2846	0.2966	0.2924	0.3981	0.4082	0.4057	0.4081	

val losses      110:	0.5988	0.2834	 0.215	0.2065	0.3197	0.2945	0.3409	0.3571	0.3676	0.3692	 1.367	 1.382	 1.418	 1.397	 | 0.637 mean
                     	 1.463	0.7346	0.5563	0.5406	0.8063	0.7527	 0.902	0.9251	0.9207	0.8976	 3.531	 3.583	 3.682	 3.559	 | 2.372 quantile
                      	 4.728	 3.832	 1.992	 3.522	 3.005	 3.021	 2.056	 1.975	 2.875	 3.003	 7.206	 7.587	 7.849	  7.73	 | 7.849 max

train losses    111:	0.5108	0.2685	0.2068	 0.193	0.3092	 0.299	0.2844	0.2876	0.2946	0.2903	0.4809	 0.494	 0.367	 0.369	
train losses    112:	0.5216	0.2689	0.2077	0.1949	0.3089	0.2983	0.2848	  0.29	0.2948	0.2903	0.4122	 0.429	0.3956	0.3985	
train losses    113:	0.5161	0.2684	0.2061	0.1919	0.3086	0.2979	0.2851	0.2879	0.2928	0.2878	0.3903	0.3998	0.3404	0.3452	
train losses    114:	0.5278	0.2693	0.2048	0.1915	0.3088	0.2979	0.2839	0.2879	0.2915	0.2873	0.3736	0.3814	0.3462	0.3534	
train losses    115:	0.5162	0.2703	0.2095	0.1972	0.3081	0.2977	0.2852	0.2886	0.2911	0.2865	0.3755	0.3843	0.3792	0.3797	
train losses    116:	0.5018	0.2675	0.2066	0.1932	0.3076	0.2971	0.2816	0.2832	0.2887	0.2841	0.3964	  0.39	0.5434	0.5459	
train losses    117:	0.5129	0.2673	0.2044	0.1911	0.3071	0.2966	0.2805	0.2828	0.2873	0.2826	 0.415	 0.413	0.4365	0.4403	
train losses    118:	 0.515	0.2661	0.2031	0.1901	0.3076	0.2969	0.2815	0.2855	0.2898	0.2848	0.4005	0.4013	0.3458	 0.351	
train losses    119:	0.5383	0.2662	0.2062	0.1929	0.3071	0.2966	0.2802	 0.282	0.2881	0.2829	0.3666	0.3741	0.3665	0.3691	
train losses    120:	0.5172	0.2649	0.2037	0.1906	0.3063	0.2958	 0.276	0.2803	 0.286	0.2806	0.3579	0.3713	0.3525	0.3541	

val losses      120:	0.6117	0.2809	0.2141	0.2054	0.3201	 0.295	0.3423	0.3588	0.3698	 0.373	 1.401	 1.418	 1.442	 1.426	 | 0.647 mean
                     	 1.484	0.7289	0.5583	0.5294	0.8085	0.7525	0.9095	0.9312	0.9288	0.9064	 3.586	 3.559	 3.759	 3.688	 | 2.454 quantile
                      	 4.558	 4.061	 2.311	  3.75	 3.059	 3.012	 2.106	 2.017	 2.908	 3.009	 7.269	 7.193	 7.909	 8.063	 | 8.063 max

train losses    121:	0.5144	0.2672	0.2044	0.1929	0.3066	0.2958	0.2806	0.2813	0.2867	0.2818	0.3851	0.3887	0.3574	0.3613	
train losses    122:	 0.506	 0.265	0.2049	0.1916	0.3065	0.2958	0.2826	0.2826	0.2868	0.2816	0.3727	0.3671	0.3761	0.3766	
train losses    123:	0.5118	0.2633	 0.201	0.1873	0.3057	0.2949	 0.278	0.2786	0.2838	 0.279	0.3653	0.3613	0.4023	0.4061	
train losses    124:	0.5053	0.2636	0.2021	0.1886	0.3058	0.2956	0.2792	0.2816	0.2848	0.2802	0.3608	0.3622	0.3987	0.4005	
train losses    125:	0.5115	0.2631	0.2027	0.1897	0.3056	0.2946	0.2764	0.2785	 0.283	0.2777	0.3844	0.3867	0.3981	0.4007	
train losses    126:	0.5231	0.2641	0.2025	0.1901	0.3051	0.2945	0.2789	0.2825	0.2822	0.2776	0.4404	 0.453	0.3703	0.3719	
train losses    127:	0.5142	0.2636	0.2033	0.1897	0.3052	0.2945	0.2766	0.2769	0.2811	0.2763	 0.408	0.4156	0.3316	0.3341	
train losses    128:	0.4981	0.2651	0.2043	0.1916	0.3052	0.2943	0.2777	 0.281	0.2818	 0.277	0.3756	0.3783	0.3211	 0.326	
train losses    129:	0.5078	0.2616	0.2011	0.1876	0.3042	0.2934	0.2754	0.2773	0.2787	0.2729	 0.378	0.3735	0.3358	0.3369	
train losses    130:	0.5217	0.2616	0.1997	0.1863	0.3037	0.2933	0.2762	0.2758	0.2779	0.2726	0.3696	0.3724	0.3403	0.3401	

val losses      130:	0.5942	0.2783	0.2112	 0.203	0.3181	0.2943	0.3391	0.3571	0.3692	0.3735	  1.34	 1.364	 1.409	 1.392	 | 0.6316 mean
                     	 1.448	0.7255	0.5517	0.5286	0.8027	0.7532	0.9066	  0.93	0.9311	0.9066	   3.5	 3.558	 3.725	  3.61	 | 2.366 quantile
                      	 4.625	 3.844	 2.072	 3.537	 3.056	 3.066	  2.15	 2.096	 3.024	 3.125	 6.878	 7.108	 7.623	 7.626	 | 7.626 max

train losses    131:	0.5051	 0.262	0.2032	0.1894	0.3037	 0.293	 0.276	0.2795	 0.278	0.2729	0.3752	0.3806	0.4199	0.4212	
train losses    132:	0.5037	0.2619	0.2029	0.1913	0.3039	0.2931	0.2764	0.2794	0.2787	0.2736	0.3761	0.3847	0.4642	0.4628	
